datepublication;nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBénéficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPériodeVersement;idRAE;notificationUE;pourcentageSubvention;date_deb;date_fin;objet_reuse;montant_reuse
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-07-13;2022/352;RESTAURANTS DU CŒUR;33986341700418.0;Subvention de fonctionnement;50000;aide en numéraire;échelonné;2022-07-13/2023-01-13;sans objet;non;1.00;2022-07-13;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-07-13;2022/436;POLA;44433758800040.0;Aide à l'Investissement;930000;aide en numéraire;échelonné;2022-07-13/2023-01-13;sans objet;non;1.00;2022-07-13;;Autre objet;Supérieur à 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-08-17;2022/279;LA FUMAINERIE;85180791700014.0;Subvention de fonctionnement;25000;aide en numéraire;échelonné;2022-08-17/2023-02-17;sans objet;non;1.00;2022-08-17;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-08-17;2022/400;CAP SCIENCES;39988425300036.0;Aide à l'investissement;145000;aide en numéraire;échelonné;2022-08-17/2023-02-17;sans objet;non;1.00;2022-08-17;;Autre objet;Entre 100 000€ et 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-08-18;2022/401;ARC SUD DEVELOPPEMENT;42198523500017.0;Subvention de fonctionnement;47500;aide en numéraire;échelonné;2022-08-18/2023-02-18;sans objet;non;1.00;2022-08-18;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-07-26;2022/359;ADIL 33;30537823400036.0;Subvention de fonctionnement;97740;aide en numéraire;échelonné;2022-07-26/2023-01-26;sans objet;non;1.00;2022-07-26;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-06;2022/353;MAISON DE L'EMPLOI DE BORDEAUX;49058526200069.0;"Actions ""Clauses d'insertion""";36765;aide en numéraire;échelonné;2022-09-06/2023-03-06;sans objet;non;1.00;2022-09-06;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-05;2022/245;OFFICE DE TOURISME ET DES CONGRES BX METROPOLE;77567137300154.0;Bordeaux Fête le Vin;120000;aide en numéraire;échelonné;2022-09-05/2023-03-05;sans objet;non;1.00;2022-09-05;;Autre objet;Entre 100 000€ et 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-07-28;2022/390;AGENCE QUALITE CONSTRUCTION;32721569500047.0;Subvention de fonctionnement;52000;aide en numéraire;échelonné;2022-07-28/2023-01-28;sans objet;non;1.00;2022-07-28;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-05;2022/427;MAISON DE L'EMPLOI DE BORDEAUX;49058526200069.0;Projet TAPAJ NPNRU-Bordeaux et Hauts-de-Garonne;6000;aide en numéraire;unique;2022-09-05/2023-03-05;sans objet;non;1.00;2022-09-05;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-05;2022/427;CYCLES ET MANIVELLES;80077623900033.0;Programme d'actions CDV 2022;5000;aide en numéraire;unique;2022-09-05/2023-03-05;sans objet;non;1.00;2022-09-05;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2021-08-24;2021/409;UNIS CITES;39819156900142.0;Action spécifique KIOSC 2021;10000;aide en numéraire;unique;2021-08-24/2022-02-24;sans objet;non;1.00;2021-08-24;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-22;2022/366;CLUB MUNICIPAL OMNISPORT DE BASSENS;33892405300014.0;National de Pétanque;1500;aide en numéraire;échelonné;2022-09-22/2023-03-22;sans objet;non;1.00;2022-09-22;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-23;2022/453;VELO CITE;43288382500031.0;Fête du vélo 2022;5000;aide en numéraire;échelonné;2022-09-23/2023-03-23;sans objet;non;1.00;2022-09-23;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-23;2022/454;VELO CITE;43288382500031.0;Subvention de fonctionnement;28000;aide en numéraire;échelonné;2022-09-23/2023-03-23;sans objet;non;1.00;2022-09-23;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-06-29;2022/294;PIMMS DE BORDEAUX;79886728900018.0;Subvention de fonctionnement;65567;aide en numéraire;échelonné;2022-06-29/2022-12-29;sans objet;non;1.00;2022-06-29;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-10-06;2022/378;ARTS ET LOISIRS D'ARLAC;30604031200028.0;Projet ALLADIN 2022;1500;aide en numéraire;unique;2022-10-06/2023-04-06;sans objet;non;1.00;2022-10-06;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-24;2022/378;CENTRE SOCIAUX UNIRE;83844691200019.0;Projet ALLADIN 2022;6000;aide en numéraire;unique;2022-09-24/2023-03-24;sans objet;non;1.00;2022-09-24;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-08-24;2022/378;KONEXIO;82424482600023.0;Projet ALLADIN 2022;8000;aide en numéraire;unique;2022-08-24/2023-02-24;sans objet;non;1.00;2022-08-24;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-08-22;2022/378;HALTE 33;48773632400046.0;Projet ALLADIN 2022;5400;aide en numéraire;unique;2022-08-22/2023-02-22;sans objet;non;1.00;2022-08-22;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-08-29;2022/378;CENTRE ANIMATION DE BORDEAUX CULTIVONS LE PARTAGE;78184929400280.0;Projet ALLADIN 2022;8000;aide en numéraire;unique;2022-08-29/2023-02-29;sans objet;non;1.00;2022-08-29;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-08-30;2022/378;CENTRE SOCIAL BAGATELLE;78202130700015.0;Projet ALLADIN 2022;12000;aide en numéraire;unique;2022-08-30/2023-02-30;sans objet;non;1.00;2022-08-30;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-06-28;2022/166;CRESS NA;82802334100047.0;Subvention de Fonctionnement;30000;aide en numéraire;échelonné;2022-06-28/2022-12-28;sans objet;non;1.00;2022-06-28;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-01-24;2021/689;DROP DE BETON;41834346300026.0;Subvention de Fonctionnement;20000;aide en numéraire;unique;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-08-30;2022/378;ATELIER REMUMENAGE;43775023500040.0;Projet ALLADIN 2022;8000;aide en numéraire;unique;2022-08-30/2023-02-30;sans objet;non;1.00;2022-08-30;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-08-30;2022/378;DEFI;41214436200032.0;Projet ALLADIN 2022;18000;aide en numéraire;unique;2022-08-30/2023-02-30;sans objet;non;1.00;2022-08-30;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-10-25;2022/470;AFEPT;30016423300052.0;Subvention de Fonctionnement;58000;aide en numéraire;échelonné;2022-10-25/2023-04-25;sans objet;non;1.00;2022-10-25;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-10-25;2022/551;RACINES DE PONTAULIC;91265216100015.0;Subvention d'investissement;50000;aide en numéraire;échelonné;2022-10-25/2023-04-25;sans objet;non;1.00;2022-10-25;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-11-18;2022/515;CRESS NA;82802334100047.0;Subvention de Fonctionnement;15000;aide en numéraire;échelonné;2022-11-18/2023-05-18;sans objet;non;1.00;2022-11-18;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-11-21;2022/516;GARAGE MODERNE;43470528100021.0;Subvention d'investissement;1500000;aide en numéraire;échelonné;2022-11-21/2023-05-21;sans objet;non;1.00;2022-11-21;;Autre objet;Supérieur à 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-10-31;2022/581;ETU'RECUP;80127165100029.0;Subvention de Fonctionnement;55000;aide en numéraire;échelonné;2022-10-31/2023-04-31;sans objet;non;1.00;2022-10-31;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-11-29;2022/544;CRIJ NA;30733663600039.0;La Boussole des Jeunes;5000;aide en numéraire;unique;2022-11-29/2023-05-29;sans objet;non;1.00;2022-11-29;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011.0;2022-11-29;2022/772;ATELIER GRAPHITE;49428909300028.0;Subvention de Fonctionnement;8000;aide en numéraire;unique;2022-11-29/2023-05-29;sans objet;non;1.00;2022-11-29;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011.0;2022-09-30;2022/552;INTERCOMMUNALITES DE France;38906263900056.0;32° Convention nat. de l’Intercommunalité;60000;aide en numéraire;échelonné;2022-09-30/2023-03-30;sans objet;non;1.00;2022-09-30;;Autre objet;Entre 30 000€ et 100 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011.0;2022-11-30;2022/710;WORLD IMPACT SUMMIT;84532179300018.0;Subvention de Fonctionnement;30000;aide en numéraire;échelonné;2022-11-30/2023-05-11;sans objet;non;1.00;2022-11-30;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011.0;2022-12-08;2022/777;LE PRADO;77558666200071.0;Plateforme Louer Clé en Main;20000;aide en numéraire;échelonné;2022-12-08/2023-06-08;sans objet;non;1.00;2022-12-08;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011.0;2021-12-15;2021/609;NANTES SUMMERCAMP- SOFILM;81195928700012.0;Résidences écriture long métrage de cinéma;75000;aide en numéraire;échelonné;2021-12-15/2022-06-15;sans objet;non;1.00;2021-12-15;;Autre objet;Entre 30 000€ et 100 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011.0;2022-01-06;2021/733;ASSOCIATION LAIQUE LE PRADO;77558666200337.0;"Plateforme de captation ""Louer Clé en Mains""";20000;aide en numéraire;échelonné;2022-01-06/2022-07-06;sans objet;non;1.00;2022-01-06;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011.0;2021-09-06;2021/326;ASSOCIATION IKOS;84324796600016.0;Subvention Investissement;20000;aide en numéraire;échelonné;2021-09-06/2022-03-06;sans objet;non;1.00;2021-09-06;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011.0;2022-02-23;2022/86;ASS DEF MUSIQUE ALTERNATIVE AQUITAINE;48956307200029.0;Festival Relâche;35000;aide en numéraire;échelonné;2022-02-23/2022-08-23;sans objet;non;1.00;2022-02-23;;Autre objet;Entre 30 000€ et 100 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011.0;2022-02-22;2022/86;ESCALE LITTERAIRES BORDEAUX AQUITAINE;34426475900046.0;Escale du livre 2022;150000;aide en numéraire;échelonné;2022-02-22/2022-08-22;sans objet;non;1.00;2022-02-22;;Autre objet;Entre 100 000€ et 500 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011.0;2022-01-24;2021/689;INSTITUT 3IE;81240643700028.0;Subvention de Fonctionnement;50000;aide en numéraire;échelonné;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Entre 30 000€ et 100 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-01-24;2021/689;MAISON DE L'EMPLOI DE BORDEAUX;49058526200069.0;Subvention de Fonctionnement;17500;aide en numéraire;unique;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-03-09;2022/86;LES ARTS AU MUR;43434085700037.0;Evènements Artothèque 2022;15000;aide en numéraire;échelonné;2022-03-09/2022-09-09;sans objet;non;1.00;2022-03-09;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-03-04;2022/28;WAY4SPACE;90870146900011.0;Subvention de Fonctionnement;300000;aide en numéraire;échelonné;2022-03-04/2022-09-04;sans objet;non;1.00;2022-03-04;;Autre objet;Entre 100 000€ et 500 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-03-14;2022/86;CHAHUTS;40265285300019.0;Subvention Festival 2022;35000;aide en numéraire;échelonné;2022-03-14/2022-09-14;sans objet;non;1.00;2022-03-14;;Autre objet;Entre 30 000€ et 100 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-01-24;2021/689;KONEXIO;82424482600023.0;Subvention de fonctionnement;35000;aide en numéraire;unique;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Entre 30 000€ et 100 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-02-23;2022/86;BORDEAUX ROCK;48029371100028.0;Subvention Musical Ecran 2022;20000;aide en numéraire;échelonné;2022-02-23/2022-08-23;sans objet;non;1.00;2022-02-23;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-04-25;2022/191;LA FABRIQUE POLA;44433758800040.0;Subvention de fonctionnement;114000;aide en numéraire;échelonné;2022-04-25/2022-10-25;sans objet;non;1.00;2022-04-25;;Autre objet;Entre 100 000€ et 500 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-05-02;2022/164;LA PETITE SŒUR;89961367300016.0;Subvention d'Investissement;20950;aide en numéraire;échelonné;2022-05-02/2022-11-02;sans objet;non;1.00;2022-05-02;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-04-13;2022/60;COMITE DES ŒUVRES SOCIALES DU PERSONNEL DE BORDEAUX METROPOLE;48301340500012.0;Subvention de fonctionnement;1800000;aide en numéraire;échelonné;2022-04-13/2022-10-13;sans objet;non;1.00;2022-04-13;;Autre objet;Supérieur à 500 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011.0;2022-03-08;2022/59;UNION BORDEAUX METROPOLE;41892140900029.0;Subvention de fonctionnement;206000;aide en numéraire;échelonné;2022-03-08/2022-09-08;sans objet;non;1.00;2022-03-08;;Autre objet;Entre 100 000€ et 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-06-21;2022/266;CAISSE SOCIALE DE DEVELOPPEMENT LOCAL;41900910500018.0;Subvention de fonctionnement;38000;aide en numéraire;échelonné;2022-06-21/2022-12-21;sans objet;non;1.00;2022-06-21;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-06-22;2022/265;BORDEAUX TECHNOWEST;37781852100025.0;Subvention de fonctionnement;27200;aide en numéraire;échelonné;2022-06-22/2022-12-22;sans objet;non;1.00;2022-06-22;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-06-23;2022/266;COOP'ALPHA;48237148100060.0;Subvention de fonctionnement;55000;aide en numéraire;échelonné;2022-06-23/2022-12-23;sans objet;non;1.00;2022-06-23;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-06-28;2022/266;FRANCE ACTIVE N-A;45154609700028.0;Aide à l'Investissement;30000;aide en numéraire;unique;2022-06-28/2022-12-28;sans objet;non;1.00;2022-06-28;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-06-24;2022/266;ATIS;52289609100033.0;Subvention de fonctionnement;70000;aide en numéraire;échelonné;2022-06-24/2022-12-24;sans objet;non;1.00;2022-06-24;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-07-05;2022/292;LETTRES DU MONDE;45227479800035.0;Festival INSITU;4000;aide en numéraire;échelonné;2022-07-05/2023-01-05;sans objet;non;1.00;2022-07-05;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-05-02;2022/177;ALEC;49500944100033.0;Subvention de fonctionnement;137000;aide en numéraire;échelonné;2022-05-02/2022-11-02;sans objet;non;1.00;2022-05-02;;Autre objet;Entre 100 000€ et 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-07-19;2022/353;A.DE.L.E PLIE des Graves;43383539400027.0;Subvention de fonctionnement;19642;aide en numéraire;échelonné;2022-07-19/2023-01-19;sans objet;non;1.00;2022-07-19;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011.0;2022-06-28;2022/266;ADIE;35221687300211.0;Programme d'actions 2022;43000;aide en numéraire;échelonné;2022-06-28/2022-12-28;sans objet;non;1.00;2022-06-28;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-07;2022/401;HAUTS DE GARONNE DEVELOPPEMENT;34975346700043.0;Subvention de fonctionnement;116000;aide en numéraire;échelonné;2022-09-07/2023-03-07;sans objet;non;1.00;2022-09-07;;Autre objet;Entre 100 000€ et 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-08-26;2022/427;CIDFF;33348540700030.0;Programme d'actions CDV 2022;14000;aide en numéraire;unique;2022-08-26/2023-02-26;sans objet;non;1.00;2022-08-26;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-27;2022/427;AFEPT;30016423300052.0;Subvention de fonctionnement;2500;aide en numéraire;unique;2022-09-27/2023-03-27;sans objet;non;1.00;2022-09-27;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-07;2022/392;SOLIHA;78184854400032.0;Subvention de fonctionnement;216600;aide en numéraire;échelonné;2022-09-07/2023-03-07;sans objet;non;1.00;2022-09-07;;Autre objet;Entre 100 000€ et 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-10-04;2022/427;ADIE;35221687300211.0;Subvention de fonctionnement;15000;aide en numéraire;unique;2022-10-04/2023-04-04;sans objet;non;1.00;2022-10-04;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-15;2022/378;CENTRE SOCIAL DE BORDEAUX NORD;78184921100029.0;Projet ALLADIN 2022;2000;aide en numéraire;unique;2022-09-15/2023-03-15;sans objet;non;1.00;2022-09-15;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-08-30;2022/378;PROMOFEMMES;39931862500023.0;Projet ALLADIN 2022;9000;aide en numéraire;unique;2022-08-30/2023-02-30;sans objet;non;1.00;2022-08-30;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-02;2022/378;PIMMS CENON;52354600000028.0;Projet ALLADIN 2022;10000;aide en numéraire;unique;2022-09-02/2023-03-02;sans objet;non;1.00;2022-09-02;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-29;2022/378;PIMMS BORDEAUX;79886728900018.0;Projet ALLADIN 2022;8000;aide en numéraire;unique;2022-09-29/2023-03-29;sans objet;non;1.00;2022-09-29;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-09-05;2022/378;EMMAUS CONNECT;79227291600034.0;Projet ALLADIN 2022;8000;aide en numéraire;unique;2022-09-05/2023-03-05;sans objet;non;1.00;2022-09-05;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-10-25;2022/551;ARBRES ET PAYSAGES;40289121200035.0;Subvention d'investissement;5665;aide en numéraire;échelonné;2022-10-25/2023-04-25;sans objet;non;1.00;2022-10-25;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-11-22;2022/473;MAISON DE L'EMPLOI DE BORDEAUX;49058526200069.0;Subvention de Fonctionnement;25000;aide en numéraire;échelonné;2022-11-22/2023-05-22;sans objet;non;1.00;2022-11-22;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-11-07;2022/471;CARREFOUR POUR L'EMPLOI;43294548300035.0;Subvention de Fonctionnement;18000;aide en numéraire;échelonné;2022-11-07/2023-05-07;sans objet;non;1.00;2022-11-07;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011.0;2022-11-21;2022/516;GARAGE MODERNE;43470528100021.0;Subvention de Fonctionnement;30000;aide en numéraire;échelonné;2022-11-21/2023-05-21;sans objet;non;1.00;2022-11-21;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011.0;2022-12-01;2022/717;ESPACE TEXTILE;85029215200012.0;"Appel à Projets 
Emploi et Quartier";23100;aide en numéraire;unique;2022-12-01/2023-06-01;sans objet;non;1.00;2022-12-01;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011.0;2022-12-05;2022/717;CIDFF;33348540700030.0;"Appel à Projets 
Emploi et Quartier";19000;aide en numéraire;unique;2022-12-05/2023-06-05;sans objet;non;1.00;2022-12-05;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011.0;2022-12-02;2022/623;WEJOB;82182204600024.0;"Appel à Projets 
Parcarité Etudiante";65000;aide en numéraire;unique;2022-12-02/2023-06-02;sans objet;non;1.00;2022-12-02;;Autre objet;Entre 30 000€ et 100 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011.0;2022-12-07;2022/623;SECOURS POPULAIRE Français;32571979700046.0;Appel à Projets Précarité Etudiante;4500;aide en numéraire;unique;2022-12-07/2023-06-07;sans objet;non;1.00;2022-12-07;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011.0;2022-12-01;2022/747;MAISON DE L'EUROPE BORDEAUX AQUITAINE;51779186900012.0;Subvention de Fonctionnement;43000;aide en numéraire;échelonné;2022-12-01/2023-06-01;sans objet;non;1.00;2022-12-01;;Autre objet;Entre 30 000€ et 100 000€
