web-scraper-start-url,nom,description,adresse,code postal,telephone,president,site web,categorie
https://assos.bordeaux.fr/association/detail/889,PACTE FINANCE-CLIMAT / GIRONDE,"L'association Pacte Finance-Climat/Gironde a pour objectif de sensibiliser le plus grand nombre de nos concitoyens au dérèglement climatique, mais aussi aux solutions concrètes et possibles en promouvant l'adoption d'un traité européen qui finance sur le long terme la transition énergétique. Soutenu par des personnalités de tous horizons et par de nombreuses associations, PFC est transpartisan et européen.","5, rue de la Rousselle                                                                                                ",33000,06 43 21 67 72,null,climat-2020.eu/fr,Cadre de vie environnement
https://assos.bordeaux.fr/association/detail/1355,FÊTE LE MUR BORDEAUX GIRONDE AQUITAINE - FLM BGA,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1038,ADACRG-FENARAC-UNIRC  -33 - ADACRG FENARAC,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1651,CROIX ROUGE FRANÇAISE UNITÉ LOCALE DE BORDEAUX - CRF UL BORDEAUX,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1560,LA BOITE A MUSIQUE,"L’association LA BOITE A MUSIQUE a pour objet :

I. Promouvoir l’éducation artistique par l’enseignement de la musique;

II. Faciliter l’accès à l’enseignement musical en proposant des cours à domicile ;

III. Soutenir la profession d’enseignant en musique en accompagnant les professionnels dans le développement de leur activité et l’amélioration de leurs conditions de travail.",16 chemin Lalaurie                                                                                                ,33140,06 63 55 29 39,null,null,Culture
https://assos.bordeaux.fr/association/detail/1643,COLLECTIF DU DIX MAI-BORDEAUX - CDM-B,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/957,COMITÉ DÉPARTEMENTAL DE LA GIRONDE FSCF - FSCF CD33,"Le comité a pour objet de favoriser, dans le cadre d'une ouverture à tous, une éducation de la jeunesse dans le cadre d'activités sportive, culturelles et de loisirs.",6 rue de Ségur                                                                                                ,33000,09 51 43 21 56,CECILE GOFFRE VIAUD,null,Loisirs
https://assos.bordeaux.fr/association/detail/1812,CLUB DU SOLEIL BORDEAUX COTE D'ARGENT - CSBCA,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/906,VISUEL-LSF NOUVELLE-AQUITAINE - VISUEL-LSF N-A,"Visuel LSF est un centre de formation professionnelle à la Langue des Signes Française, à destination des personnes entendantes souhaitant se reconvertir, se professionnaliser dans le domaine de la LSF ou tout simplement mieux communiquer avec leurs bénéficiaires, clients, collègues ou amis sourds ; et des formations à destination des personnes sourdes.",25 Cours du Général de Gaulle                                 Bâtiment O                                                                                                             ,33170,05 40 12 22 47,null,www.visuel-lsf.org,"Emploi, insertion professionnelle, formation"
https://assos.bordeaux.fr/association/detail/672,COMPAGNIE RÊVOLUTION,"L’association a pour objet : 

-	L’exploitation de toutes les activités liées à la création, la production, l’organisation, la gestion, le développement et la promotion de tous spectacles et événements culturels et artistiques, notamment chorégraphiques. Tant en France qu’à l’étranger. Pour tous publics.

-	La transmission, la sensibilisation, la médiation, la formation et l’insertion professionnelle par la pratique",6 rue Ramonet                                                                                                ,33000,05 56 69 71 76,Jérôme Lecardeur,www.cie-revolution.com,Culture
https://assos.bordeaux.fr/association/detail/698,GROUPE D'ACCOMPAGNEMENT ET DE LOISIRS ADAPTÉS - GALA,"GALA a été créée en mars 1997 afin que les porteurs de déficiences intellectuelles puissent accéder à une vie socio culturelle normale. L'association GALA a pour but de rechercher et de mettre en place des programmes d'accompagnement et des loisirs adaptés afin de les sortir de leur isolement, de développer leur autonomie, de faciliter leur sociabilité, d'améliorer leur intégration en milieu ordinaire.",pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/902,ACHILLÉE ET CIBOULETTE,"Accompagner les projets de jardinage naturel, animer des réseaux d'échanges au plan jardinage et au plan des semences. Sensibiliser à la flore sauvage et cultivée, et à leurs usages diversifiés.",3-5 rue de Tauzia                                                                                                ,33800,06 04 44 41 57,null,achillee.org,Cadre de vie environnement
https://assos.bordeaux.fr/association/detail/992,COUPÉ COURT,"Objectifs : promouvoir l'art du court métrage auprès d'un large public grâce à l'organisation du Festival Coupé Court tous les ans en mars, participer à l'animation de la vie culturelle bordelaise, valoriser le cinéma d’initiative et les autres arts créatifs notamment par un appel à courts-métrages national annuel, manifester notre volonté d'entreprendre, multiplier les contacts entre étudiants et professionnels.",ISIC-IUP Université Michel de Montaigne                                 Domaine Universitaire                                                                                                             ,33607,07 69 71 78 98,null,www.coupe-court.com/association,Culture
https://assos.bordeaux.fr/association/detail/1358,SE CANTO BASTIDE,"Ensemble vocal mixte ayant pour but le chant choral (apprentissage en 4 pupitres)
Organisation de concerts","23 rue Edouard Branly, N° 63                                 Résidence de la Benauge -                                                                                                              ",33100,06 52 36 12 99,Serge CUTILLAS,null,Loisirs
https://assos.bordeaux.fr/association/detail/1143,BURDIGALA VÉLO CLUB 33 - BVC33,Le Burdigala VC33 est un club cycliste qui vise à participer à des épreuves cyclo sportives sur route. Il s'adresse à des adultes femmes et hommes. Il n'a donc pas d'école de cyclisme. Les sorties se font le samedi après-midi l'hiver et le dimanche matin l'été. Les sorties sont de l'ordre d'une centaine de km. Des sorties plus longues et plus montagneuses sont programmées à l'approche des cyclosportives.,10 rue Jean Jacques Rabaud                                                                                                ,33000,07 86 56 38 86,null,null,Sport
https://assos.bordeaux.fr/association/detail/1800,TOUSENSCIENCES,« Tous en Sciences » rassemble tous ceux qui désirent promouvoir et défendre la démarche scientifique ; organiser  des événements récurrents de promotion et de défense de la démarche scientifique ; remettre les sciences au cœur du débat démocratique ; renforcer le dialogue entre science et société.,26 rue des caperans                                                                                                ,33000,06 61 99 63 90,Marie Coris,null,null
https://assos.bordeaux.fr/association/detail/1368,LE GRAND SOIR - LGS,"Organiser, créer, réaliser, développer, favoriser la musique dans ses différentes formes et moyens d’expression ; l’association est un outil au service de l’animation, de la promotion musicale ; elle a pour vocation de démocratiser l’accès à la musique et à favoriser le lien social",79 cours de la Somme                                 Etage 1                                                                                                             ,33800,06 65 27 51 36,Guillaume Contat,null,Culture
https://assos.bordeaux.fr/association/detail/995,ASSOCIATION DES PATIENTS SOUFFRANTS DU SYNDROME DE L'INTESTIN IRRITABLE - APSSII,Association des patients souffrant du syndrome de l'intestin irritable,Hôpital Avicenne                                 125  rue de Stalingrad                                                                                                             93000 BOBIGNY,33,06 48 22 39 65,null,null,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/818,PÉRIPHÉRIES PRODUCTIONS,"Ateliers de productions audiovisuelles, Promouvoir la production de documents vidéo, ou cinématographiques, et de rechercher les financements et concours nécessaires pour leur production, assurer la production (production déléguée et exécutive) et la distribution par tous moyens existants, organiser ou assurer des formations dans le domaine du cinéma et de la vidéo, Education à l'image en milieu scolaire, insertion..","rue Aristide Briand - BP77,                                 Château Palmer                                                                             BP 77                                ",33150,05 56 32 96 05,null,www.periph-prod.com,Culture
https://assos.bordeaux.fr/association/detail/1773,ASSOCIATION DU GROUPE OWLS - AGO,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1559,ASSOCIATION DES JUMELAGES FRANCO-ALLEMANDS EN GIRONDE  - AJG,"L'AJG fondée en 1988 réunit des comités de jumelage franco-allemands en Gironde et des particuliers adhérents directement à l'association. Elle oeuvre pour le développement de l'amitié franco-allemande au service de la Paix en Europe et pour la promotion de l'enseignement de l'allemand. Elle propose des cours d'allemand tous niveaux, des échanges entre jeunes, Stammtisch, pique-niques, soirées conviviales...",23 Rue de Freycinet                                                                                                ,33400,06 82 01 37 49,Florence  PACCHIANO,www.jumelagecestas.fr,Culture
