legislature,id_loi,etape_discussion,id_amendement,date_amendement,etape_texte,action_amendement,resume_amendement,url_pdf,statut_amendement,auteur,groupe_politique,statut_auteur,co-signataires
14,PRJLANR5L14BTC0884,1ère lecture (2ème assemblée saisie),AMANR5L14SEA644420BTC0884P0D1N92,2013-05-13T00:00:00Z,Article 34,"A l’alinéa 2, après le mot :
« au »,
insérer le mot :
« Haut ».",Sous-amendement de coordination.,/14/amendements/0884/AN/92.pdf,Discuté,Hugues Fourage,SER,Depute,Hugues Fourage
14,PRJLANR5L14BTC0884,1ère lecture (2ème assemblée saisie),AMANR5L14SEA644420BTC0884P0D1N55,2013-04-12T00:00:00Z,Article 29 decies,"Compléter cet article par les deux alinéas suivants :
« II. – Pour l’élection des membres du Haut Conseil des Français de l’étranger, les électeurs votent dans le bureau ouvert au chef-lieu de la circonscription électorale.
« Ils peuvent, par dérogation à l’article L. 54 du code électoral, voter le deuxième samedi précédant la date du scrutin, sous enveloppe fermée remise en mains propres à l’ambassadeur ou au chef de poste consulaire de leur circonscription d'élection. Tout dépôt d’une enveloppe fait l’objet d’un récépissé remis par l’autorité administrative à l’électeur. ».","Dans sa rédaction issue des travaux de la commission des Lois de l’Assemblée nationale, l’article 29 decies prévoit que, comme pour celle des conseillers consulaires, l’élection des membres du HCFE a lieu « dans les bureaux ouverts à l’étranger par les ambassades et les postes consulaires ».
Cependant, le collège électoral n’étant composé que des 444 conseillers consulaires, chaque urne risque, dans ces conditions, de ne contenir que quelques bulletins de vote, voire un seul dans les consulats où le conseil consulaire ne compte qu’un seul élu. Une telle situation remettrait en cause, de manière systématique et prévisible, le secret du vote.
Afin de remédier à cette difficulté, le présent amendement reconnaît aux membres du collège électoral du HCFE la possibilité de voter sous enveloppe fermée, le deuxième samedi précédant la date du scrutin. Une fois les enveloppes acheminées au chef-lieu de circonscription, le bureau de vote sera en mesure de procéder, le jour du scrutin, au dépouillement de l’ensemble des bulletins de vote de la circonscription électorale et de proclamer les résultats.",/14/amendements/0884/AN/55.pdf,Discuté,Hugues Fourage,SER,Depute,Hugues Fourage
14,PRJLANR5L14BTC0884,1ère lecture (2ème assemblée saisie),AMANR5L14SEA644420BTC0884P0D1N56,2013-04-12T00:00:00Z,Article 29 sexvicies,"Compléter cet article par les mots :
« , notamment les conditions dans lesquelles l’enregistrement, la conservation et le transfert au bureau de vote ouvert au chef-lieu de la circonscription électorale des enveloppes contenant les bulletins de vote, mentionnées au second alinéa du II de l’article 29 decies, sont de nature à respecter le secret du vote et la sincérité du scrutin. ».","Amendement de conséquence, afin de prévoir que les modalités du vote sous enveloppe fermée seront fixées par décret en Conseil d’État, de manière à permettre le respect du secret du vote et de la sincérité du scrutin.",/14/amendements/0884/AN/56.pdf,Discuté,Hugues Fourage,SER,Depute,Hugues Fourage
14,PRJLANR5L14BTC0884,1ère lecture (2ème assemblée saisie),AMANR5L14SEA644420BTC0884P0D1N93,2013-05-13T00:00:00Z,Article 34,"A l’alinéa 2, après la dernière occurrence du mot :
« du »,
insérer le mot :
« Haut ».",Sous-amendement de coordination.,/14/amendements/0884/AN/93.pdf,Discuté,Hugues Fourage,SER,Depute,Hugues Fourage
14,PRJLANR5L14BTC0884,1ère lecture (2ème assemblée saisie),AMANR5L14SEA644420BTC0884P0D1N94,2013-05-13T00:00:00Z,Article 29 septies,"A l’alinéa 4, après le mot :
« ambassade »,
insérer les mots :
« ou du poste consulaire ».",Sous-amendement de coordination.,/14/amendements/0884/AN/94.pdf,Discuté,Hugues Fourage,SER,Depute,Hugues Fourage
14,PRJLANR5L14BTC0884,1ère lecture (2ème assemblée saisie),AMANR5L14SEA644420BTC0884P0D1N52,2013-04-12T00:00:00Z,Article 29,"À l’alinéa 2, après le mot :
« modalités »,
insérer les mots :
« de versement ».",Amendement rédactionnel.,/14/amendements/0884/AN/52.pdf,Discuté,Hugues Fourage,SER,Depute,Hugues Fourage
14,PRJLANR5L14BTC0884,1ère lecture (2ème assemblée saisie),AMANR5L14SEA644420BTC0884P0D1N51,2013-04-12T00:00:00Z,Article 19,"I. – À l’alinéa 2, supprimer les mots :
« au titre de leur mandat ».
II. – En conséquence, compléter le même alinéa par les mots :
« au titre de leur mandat ».",Amendement rédactionnel.,/14/amendements/0884/AN/51.pdf,Discuté,Hugues Fourage,SER,Depute,Hugues Fourage
14,PRJLANR5L14BTC0913,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420BTC0913P0D1N65,2013-05-09T00:00:00Z,Article 16,"Après l’alinéa 3, insérer les sept alinéas suivants :
« 1° bis Après l’article L. 5541‑1, est inséré un article L. 5541‑1‑1 ainsi rédigé :
« Art. L. 5541‑1‑1. – Les salariés autres que gens de mer, effectuant des travaux ou exerçant certaines activités définies par voie réglementaire dans les limites des eaux territoriales et intérieures françaises, en deçà des limites extérieures de la zone économique exclusive, ou dans d’autres eaux en qualité de salariés d’entreprises françaises, relèvent, pour les périodes d’exercice de leurs activités en mer, des articles L. 5544‑2 à L. 5544‑5, L. 5544‑8, L. 5544‑11, L. 5544‑13, L. 5544‑15, L. 5544‑17 à L. 5544‑20, L. 5544‑23‑1 sous réserve des alinéas suivants :
« 1° Pour tenir compte de la continuité des activités exercées en mer, des contraintes portuaires, ou de la sauvegarde du navire ou des installations et équipements en mer, un accord d’entreprise ou d’établissement peut organiser la répartition de la durée du travail sur une période de deux semaines de travail consécutives suivies de deux semaines de repos consécutives, sans préjudice de l’application de l’article L. 5544‑15. L’accord prévoit les mesures mentionnées au 4° du III de l’article L. 5544‑4 ;
« 2° Pour l’application de l’article L. 5544‑13, sont également pris en compte les installations et équipements.
« L’employeur des salariés mentionnés au premier alinéa, ou son représentant, exerce les responsabilités confiées au capitaine par les articles L. 5544‑2, L. 5544‑13 et L. 5544‑20.
« Les salariés exerçant les activités mentionnées au premier alinéa amenés à travailler à l’étranger bénéficient du droit au rapatriement prévu au présent livre et peuvent solliciter la délivrance de la pièce d’identité des gens de mer lorsqu’ils remplissent les conditions de nationalité ou de résidence exigées pour l’obtention de ce document.
« Les conditions d’application du présent article sont précisées par décret. ».","Le développement en mer des nouvelles activités, telles les énergies marines renouvelables, nécessite l’adaptation de la législation du travail pour les travailleurs n’ayant pas la qualité de gens de mer, amenés à travailler en milieu marin. Soumis aux mêmes contraintes, il est cohérent d’appliquer à ces travailleurs maritimes les dispositions du code des transports relatives à la durée du travail, aux repos, au rapatriement et à la pièce d’identité des gens de mer.
Tel est le sens du présent amendement.",/14/amendements/0913/AN/65.pdf,Discuté,Yves Albarello0,SER,Depute,Yves Albarello0
14,PRJLANR5L14BTC0913,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420BTC0913P0D1N78,2013-05-10T00:00:00Z,Article 28,"Substituer à l’alinéa 53 les quatre alinéas suivants :
« 37° Le 1° de l'article L. 342‑11 est ainsi modifié :
« a) Les deux dernières phrases du second alinéa sont supprimées ;
« b) Il est complété par un alinéa ainsi rédigé :
« Toutefois, les coûts de remplacement ou d’adaptation d’ouvrages existants ou de création de canalisations en parallèle à des canalisations existantes afin d’en éviter le remplacement, rendus nécessaires par le raccordement en basse tension des consommateurs finals, ne sont pas pris en compte dans cette part. Ces coûts sont couverts par le tarif d’utilisation des réseaux publics de distribution mentionné à l’article L. 341‑2 lorsque que ce raccordement est effectué par le gestionnaire du réseau de distribution. ».","Le projet de loi modifie l’article L. 342‑11 du code de l’énergie en rétablissant un membre de phrase omis lors de la codification.
Le présent amendement se propose d’en améliorer la rédaction. En effet, l’article L. 342‑11 distingue clairement deux hypothèses, l’extension de réseau et le renforcement du réseau, auxquelles s’applique, pour chacune, un régime particulier de contribution du redevable aux travaux.
Il est donc suggéré de séparer le troisième alinéa de l’article L. 342‑11 en deux : une première partie traitant de l’extension, et une seconde partie traitant de la définition et de la prise en charge des coûts de renforcement exécutés par le gestionnaire du réseau de distribution.",/14/amendements/0913/AN/78.pdf,Discuté,Yves Albarello0,SER,Depute,Yves Albarello0
14,PRJLANR5L14BTC0913,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420BTC0913P0D1N64,2013-05-09T00:00:00Z,Article 16,"Substituer à l’alinéa 89 les onze alinéas suivants :
« Art. L. 5543‑1‑1. – I. – La Commission nationale de la négociation collective maritime est chargée, sans préjudice des missions confiées à la commission prévue à l’article L. 2271‑1 du code du travail :
« 1° de proposer au ministre chargé des gens de mer toutes mesures de nature à faciliter le développement de la négociation collective dans le secteur maritime ;
« 2° d’émettre un avis sur les projets de loi, d’ordonnance et de décret relatifs aux règles générales portant sur les relations individuelles et collectives du travail des gens de mer ;
« 3° de donner un avis motivé au ministre chargé des gens de mer et au ministre chargé du travail sur l’extension et l’élargissement des conventions et accords collectifs relevant de sa compétence, ainsi que sur l’abrogation des arrêtés d’extension ou d’élargissement ;
« 4° de donner, à la demande d’au moins la moitié des membres de la commission d’interprétation compétente préalablement saisie, un avis sur l’interprétation des clauses d’une convention ou d’un accord collectif ;
« 5° de suivre l’évolution des salaires effectifs et des rémunérations minimales déterminées par les conventions et accords collectifs relevant de sa compétence ;
« 6° d’examiner le bilan annuel de la négociation collective dans le secteur maritime ;
« 7° de suivre annuellement l’application dans les conventions collectives relevant de sa compétence du principe « à travail égal salaire égal », du principe de l’égalité professionnelle entre les femmes et les hommes et du principe d’égalité de traitement entre les salariés, ainsi que des mesures prises en faveur du droit au travail des personnes handicapées, de constater les inégalités éventuellement persistantes et d’en analyser les causes. La Commission nationale a qualité pour faire au ministre chargé des gens de mer toute proposition pour promouvoir dans les faits et dans les textes ces principes d’égalité.
« II. – La Commission nationale de la négociation collective maritime comprend des représentants de l’État, du Conseil d’État, ainsi que des représentants des organisations d’employeurs représentatives au niveau national et des organisations syndicales de gens de mer représentatives au niveau national.
« III. – Un décret en Conseil d’État détermine les modalités d’organisation et de fonctionnement de la Commission nationale de la négociation collective maritime.
« IV. – Pour l’application de l’article L. 2222‑1 du code du travail au présent livre, les conventions ou accords collectifs de travail concernant les gens de mer tiennent compte des conventions ou accords collectifs de travail conclus pour les personnels susceptibles de se voir appliquer plusieurs régimes conventionnels selon leur situation, à terre ou embarquée. »","L’instance de dialogue social présidée par le ministre en charge des gens de mer que représente la commission nationale de la négociation collective maritime a largement contribué, ces dernières années, au développement du dialogue social et à l’élargissement de la couverture conventionnelle des marins. Cela a été le cas à la pêche maritime, qu’elle soit artisanale ou hauturière, aux cultures marines, au remorquage, aux passages d’eau et à la marine marchande. Il est nécessaire de conforter cette instance qui a prouvé son efficacité.
Un représentant du ministre chargé du travail siégera en son sein de façon à garantir une cohérence des positions de l’État en matière d’extension des conventions et accords collectifs.
Le présent amendement tient compte, dans sa rédaction, des dispositions de la proposition de loi déposée par André Chassaigne tendant à la suppression du mot « race » de notre législation. Un amendement adopté par la commission des affaires sociales de l’Assemblée nationale prévoit, en effet, de supprimer, à l’article L. 2271‑1 du code du travail, le membre de phrase « sans considération d’appartenance ou de non-appartenance, vraie ou supposée, à une ethnie, une nation ou une race ».",/14/amendements/0913/AN/64.pdf,Discuté,Yves Albarello0,SER,Depute,Yves Albarello0
